Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,Earning Growth,MCap,P/B,DY,D/E,PEG
2021-11-12,GABRIEL.NS,146.44875,148.85744,145.00353,147.70127,211379,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-15,GABRIEL.NS,140.47517,148.85743,139.60803,147.17135,663678,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-16,GABRIEL.NS,141.10144,144.28092,140.18614,142.11310,453330,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-17,GABRIEL.NS,140.08978,143.46196,139.70440,142.40214,443727,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-18,GABRIEL.NS,136.95850,141.10146,135.85050,140.66790,450025,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-22,GABRIEL.NS,131.88057,138.31258,129.75267,138.31258,493397,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-23,GABRIEL.NS,136.61996,137.34538,130.18795,130.57483,297749,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-24,GABRIEL.NS,137.63554,139.95687,136.42652,137.92571,250026,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-25,GABRIEL.NS,136.18471,138.65112,134.44371,138.65112,210026,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-26,GABRIEL.NS,132.21909,135.55599,131.54203,133.96009,252180,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-29,GABRIEL.NS,129.80104,131.44531,124.33625,131.25187,323807,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-11-30,GABRIEL.NS,129.94615,136.23309,126.99612,131.44533,354594,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-01,GABRIEL.NS,130.18794,132.21910,128.35021,128.93055,188770,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-02,GABRIEL.NS,135.99126,139.37653,128.64037,130.57481,1124082,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-03,GABRIEL.NS,135.60439,138.50605,134.49209,136.28144,285948,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-06,GABRIEL.NS,132.02567,137.00685,131.05844,136.37816,204855,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-07,GABRIEL.NS,134.10516,136.08797,132.50926,133.66992,197104,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-08,GABRIEL.NS,135.16913,136.28143,134.39535,134.39535,158711,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-09,GABRIEL.NS,134.68553,137.24866,133.96012,136.52325,185848,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-10,GABRIEL.NS,135.70111,136.86177,134.44372,135.41094,190879,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-13,GABRIEL.NS,133.04123,138.21585,132.50925,135.79780,207222,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-14,GABRIEL.NS,132.26746,133.81502,130.57482,131.25187,214047,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-15,GABRIEL.NS,139.18309,141.11753,132.79944,133.47649,1390673,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-16,GABRIEL.NS,135.41095,140.58559,134.58881,140.24706,326659,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-17,GABRIEL.NS,132.41255,135.70111,131.10681,135.55602,244585,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-12-20,GABRIEL.NS,127.76988,132.41253,125.15837,132.41253,361165,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
